ticket_id,customer_id,category,status,created_date,resolved_date
T01482,C0366,Technical,Open,2025-06-25,
T01483,C0211,Payment,Resolved,2025-02-04,2025-02-09
T01484,C0089,Account,Open,2025-03-14,
T01485,C0102,Billing,Resolved,2025-02-16,2025-02-23
T01486,C0449,Login,Pending,2025-05-27,
T01487,C0115,Billing,Pending,2025-05-23,
T01488,C0332,Account,Resolved,2025-01-23,2025-01-31
T01489,C0102,Payment,Open,2025-02-13,
T01490,C0026,Login,Resolved,2025-06-03,2025-06-08
T01491,C0077,Billing,Pending,2025-02-13,
T01492,C0485,Account,Resolved,2025-05-15,2025-05-22
T01493,C0396,Login,Open,2025-05-07,
T01494,C0061,Technical,Open,2025-02-18,
T01495,C0485,Payment,Resolved,2025-05-07,2025-05-14
T01496,C0067,Login,Open,2025-06-03,
T01497,C0111,Payment,Open,2025-02-18,
T01498,C0215,Technical,Resolved,2025-02-07,2025-02-08
T01499,C0149,Payment,Resolved,2025-04-26,2025-04-30
T01500,C0190,Account,Resolved,2025-04-28,2025-04-30
T01501,C0006,Login,Resolved,2025-03-24,2025-03-31
T01502,C0352,Technical,Open,2025-04-19,
T01503,C0377,Account,Resolved,2025-01-25,2025-02-03
T01504,C0031,Billing,Resolved,2025-03-02,2025-03-10
T01505,C0466,Payment,Pending,2025-06-21,
T01506,C0496,Account,Open,2025-01-12,
T01507,C0003,Payment,Resolved,2025-04-08,2025-04-13
T01508,C0203,Payment,Resolved,2025-05-24,2025-05-25
T01509,C0298,Technical,Resolved,2025-05-09,2025-05-17
T01510,C0477,Payment,Open,2025-02-03,
T01511,C0046,Payment,Open,2025-04-21,
T01512,C0073,Payment,Resolved,2025-01-12,2025-01-15
T01513,C0256,Payment,Open,2025-04-21,
T01514,C0145,Payment,Resolved,2025-03-09,2025-03-18
T01515,C0161,Login,Open,2025-03-22,
T01516,C0378,Login,Open,2025-02-08,
T01517,C0285,Login,Resolved,2025-02-08,2025-02-09
T01518,C0118,Technical,Resolved,2025-03-08,2025-03-11
T01519,C0362,Login,Resolved,2025-05-07,2025-05-08
T01520,C0227,Payment,Pending,2025-05-24,
T01521,C0249,Login,Resolved,2025-02-07,2025-02-09
T01522,C0179,Billing,Resolved,2025-03-14,2025-03-17
T01523,C0428,Technical,Open,2025-03-11,
T01524,C0289,Account,Resolved,2025-01-02,2025-01-11
T01525,C0393,Account,Resolved,2025-01-20,2025-01-24
T01526,C0394,Login,Resolved,2025-03-26,2025-03-27
T01527,C0146,Billing,Resolved,2025-06-01,2025-06-03
T01528,C0429,Payment,Resolved,2025-01-21,2025-01-29
T01529,C0426,Login,Resolved,2025-03-10,2025-03-20
T01530,C0337,Billing,Resolved,2025-01-12,2025-01-22
T01531,C0487,Login,Resolved,2025-05-26,2025-05-29
T01532,C0109,Billing,Open,2025-03-14,
T01533,C0166,Billing,Open,2025-05-21,
T01534,C0488,Account,Resolved,2025-04-13,2025-04-18
T01535,C0092,Technical,Pending,2025-04-13,
T01536,C0046,Billing,Open,2025-02-11,
T01537,C0199,Login,Resolved,2025-06-17,2025-06-20
T01538,C0062,Payment,Resolved,2025-04-21,2025-04-26
T01539,C0463,Account,Resolved,2025-06-20,2025-06-22
T01540,C0427,Payment,Resolved,2025-05-06,2025-05-14
T01541,C0454,Login,Resolved,2025-05-25,2025-06-04
T01542,C0217,Billing,Open,2025-04-05,
T01543,C0315,Technical,Resolved,2025-04-20,2025-04-22
T01544,C0021,Account,Resolved,2025-04-29,2025-05-03
T01545,C0332,Technical,Pending,2025-05-15,
T01546,C0323,Account,Resolved,2025-04-30,2025-05-07
T01547,C0041,Login,Resolved,2025-02-02,2025-02-07
T01548,C0431,Technical,Resolved,2025-03-17,2025-03-27
T01549,C0025,Account,Resolved,2025-01-12,2025-01-21
T01550,C0056,Account,Resolved,2025-01-25,2025-02-02
T01551,C0339,Account,Open,2025-04-01,
T01552,C0131,Account,Resolved,2025-05-09,2025-05-10
T01553,C0059,Login,Resolved,2025-02-16,2025-02-23
T01554,C0024,Billing,Resolved,2025-06-30,2025-07-05
T01555,C0161,Account,Open,2025-06-21,
T01556,C0231,Account,Open,2025-03-29,
T01557,C0495,Technical,Resolved,2025-01-21,2025-01-31
T01558,C0133,Billing,Resolved,2025-01-05,2025-01-06
T01559,C0203,Billing,Resolved,2025-06-17,2025-06-25
T01560,C0236,Login,Open,2025-06-04,
T01561,C0372,Login,Resolved,2025-06-07,2025-06-13
T01562,C0354,Login,Open,2025-01-23,
T01563,C0065,Technical,Resolved,2025-01-29,2025-01-30
T01564,C0357,Technical,Open,2025-02-23,
T01565,C0247,Technical,Resolved,2025-04-22,2025-05-01
T01566,C0098,Billing,Resolved,2025-04-29,2025-05-02
T01567,C0243,Login,Resolved,2025-02-12,2025-02-15
T01568,C0379,Login,Pending,2025-05-01,
T01569,C0011,Login,Resolved,2025-02-21,2025-02-26
T01570,C0292,Login,Resolved,2025-01-03,2025-01-05
T01571,C0323,Login,Pending,2025-05-07,
T01572,C0378,Account,Resolved,2025-05-22,2025-05-27
T01573,C0019,Login,Resolved,2025-05-12,2025-05-22
T01574,C0372,Account,Pending,2025-05-05,
T01575,C0119,Billing,Resolved,2025-04-19,2025-04-29
T01576,C0162,Account,Resolved,2025-06-15,2025-06-22
T01577,C0456,Login,Resolved,2025-06-09,2025-06-15
T01578,C0230,Login,Resolved,2025-03-15,2025-03-19
T01579,C0241,Payment,Resolved,2025-05-10,2025-05-14
T01580,C0301,Payment,Pending,2025-06-18,
T01581,C0240,Technical,Open,2025-04-10,
T01582,C0492,Login,Open,2025-06-22,
T01583,C0335,Payment,Open,2025-02-11,
T01584,C0319,Technical,Resolved,2025-01-23,2025-01-31
T01585,C0067,Technical,Resolved,2025-06-05,2025-06-13
T01586,C0052,Login,Pending,2025-05-07,
T01587,C0156,Technical,Resolved,2025-01-13,2025-01-14
T01588,C0184,Payment,Resolved,2025-02-10,2025-02-13
T01589,C0424,Account,Resolved,2025-01-17,2025-01-23
T01590,C0221,Billing,Resolved,2025-01-31,2025-02-09
T01591,C0115,Login,Resolved,2025-03-29,2025-04-04
T01592,C0394,Billing,Open,2025-05-23,
T01593,C0137,Technical,Open,2025-05-12,
T01594,C0310,Billing,Open,2025-04-23,
T01595,C0410,Login,Pending,2025-01-29,
T01596,C0500,Billing,Open,2025-06-06,
T01597,C0401,Billing,Open,2025-01-11,
T01598,C0260,Billing,Resolved,2025-01-31,2025-02-04
T01599,C0467,Payment,Resolved,2025-03-16,2025-03-24
T01600,C0391,Account,Resolved,2025-01-26,2025-01-29
T01601,C0332,Payment,Resolved,2025-02-05,2025-02-07
T01602,C0435,Technical,Resolved,2025-04-17,2025-04-18
T01603,C0126,Login,Resolved,2025-05-10,2025-05-13
T01604,C0044,Payment,Resolved,2025-04-17,2025-04-23
T01605,C0323,Technical,Resolved,2025-05-16,2025-05-23
T01606,C0404,Technical,Resolved,2025-04-20,2025-04-27
T01607,C0471,Login,Open,2025-05-13,
T01608,C0407,Payment,Pending,2025-04-24,
T01609,C0075,Billing,Open,2025-05-13,
T01610,C0484,Billing,Resolved,2025-03-22,2025-03-29
T01611,C0396,Technical,Resolved,2025-04-11,2025-04-12
T01612,C0339,Technical,Pending,2025-01-15,
T01613,C0324,Account,Pending,2025-04-18,
T01614,C0206,Account,Open,2025-03-22,
T01615,C0466,Payment,Resolved,2025-03-13,2025-03-22
T01616,C0313,Technical,Open,2025-04-25,
T01617,C0330,Technical,Open,2025-06-09,
T01618,C0404,Account,Resolved,2025-06-28,2025-07-04
T01619,C0455,Login,Open,2025-03-19,
T01620,C0044,Billing,Resolved,2025-04-10,2025-04-13
T01621,C0267,Account,Resolved,2025-01-24,2025-02-02
T01622,C0283,Payment,Resolved,2025-06-12,2025-06-15
T01623,C0012,Billing,Open,2025-05-19,
T01624,C0304,Payment,Resolved,2025-03-19,2025-03-26
T01625,C0259,Billing,Open,2025-04-06,
T01626,C0133,Account,Resolved,2025-01-13,2025-01-15
T01627,C0230,Payment,Resolved,2025-01-02,2025-01-10
T01628,C0174,Technical,Open,2025-05-29,
T01629,C0290,Account,Open,2025-03-01,
T01630,C0180,Payment,Resolved,2025-05-27,2025-05-30
T01631,C0366,Login,Resolved,2025-03-05,2025-03-07
T01632,C0168,Account,Resolved,2025-04-03,2025-04-11
T01633,C0051,Technical,Open,2025-04-16,
T01634,C0042,Billing,Resolved,2025-02-03,2025-02-11
T01635,C0110,Login,Resolved,2025-06-23,2025-07-02
T01636,C0207,Account,Resolved,2025-04-12,2025-04-17
T01637,C0300,Login,Resolved,2025-04-23,2025-05-01
T01638,C0375,Login,Open,2025-02-06,
T01639,C0259,Technical,Resolved,2025-04-28,2025-05-01
T01640,C0496,Account,Open,2025-01-31,
T01641,C0356,Technical,Resolved,2025-01-09,2025-01-12
T01642,C0484,Account,Resolved,2025-01-31,2025-02-10
T01643,C0437,Login,Resolved,2025-04-05,2025-04-15
T01644,C0149,Billing,Resolved,2025-01-31,2025-02-06
T01645,C0157,Payment,Resolved,2025-05-05,2025-05-06
T01646,C0406,Technical,Resolved,2025-05-31,2025-06-07
T01647,C0025,Payment,Open,2025-02-25,
T01648,C0094,Login,Resolved,2025-05-21,2025-05-27
T01649,C0035,Billing,Resolved,2025-05-27,2025-06-01
T01650,C0290,Login,Pending,2025-04-07,
T01651,C0244,Account,Resolved,2025-02-05,2025-02-14
T01652,C0326,Login,Open,2025-06-20,
T01653,C0230,Technical,Open,2025-03-25,
T01654,C0046,Account,Resolved,2025-04-15,2025-04-22
T01655,C0120,Login,Resolved,2025-01-12,2025-01-20
T01656,C0377,Payment,Resolved,2025-02-12,2025-02-13
T01657,C0293,Payment,Resolved,2025-02-01,2025-02-10
T01658,C0044,Technical,Pending,2025-05-19,
T01659,C0296,Billing,Pending,2025-05-14,
T01660,C0097,Login,Resolved,2025-01-05,2025-01-07
T01661,C0338,Account,Resolved,2025-01-05,2025-01-10
T01662,C0403,Technical,Resolved,2025-06-30,2025-07-10
T01663,C0228,Billing,Open,2025-06-05,
T01664,C0165,Login,Resolved,2025-05-06,2025-05-07
T01665,C0175,Login,Resolved,2025-01-07,2025-01-16
T01666,C0163,Login,Resolved,2025-01-30,2025-02-01
T01667,C0278,Technical,Resolved,2025-02-16,2025-02-21
T01668,C0394,Billing,Resolved,2025-04-15,2025-04-18
T01669,C0031,Account,Pending,2025-02-16,
T01670,C0014,Billing,Resolved,2025-01-26,2025-02-01
T01671,C0073,Login,Open,2025-03-08,
T01672,C0193,Billing,Resolved,2025-03-03,2025-03-13
T01673,C0301,Technical,Resolved,2025-05-10,2025-05-17
T01674,C0487,Billing,Resolved,2025-03-23,2025-03-31
T01675,C0284,Login,Resolved,2025-01-08,2025-01-15
T01676,C0325,Technical,Pending,2025-01-05,
T01677,C0138,Account,Pending,2025-06-22,
T01678,C0052,Technical,Open,2025-06-16,
T01679,C0403,Technical,Resolved,2025-04-15,2025-04-23
T01680,C0043,Account,Resolved,2025-02-06,2025-02-12
T01681,C0277,Technical,Open,2025-05-18,
T01682,C0488,Login,Pending,2025-05-23,
T01683,C0232,Billing,Resolved,2025-04-29,2025-05-09
T01684,C0149,Technical,Resolved,2025-05-04,2025-05-09
T01685,C0307,Payment,Open,2025-04-08,
T01686,C0180,Technical,Resolved,2025-05-11,2025-05-16
T01687,C0024,Technical,Open,2025-05-25,
T01688,C0036,Payment,Resolved,2025-06-28,2025-06-30
T01689,C0426,Technical,Open,2025-03-13,
T01690,C0450,Login,Resolved,2025-05-10,2025-05-16
T01691,C0453,Payment,Resolved,2025-04-26,2025-05-01
T01692,C0126,Payment,Resolved,2025-04-28,2025-05-08
T01693,C0169,Billing,Pending,2025-02-04,
T01694,C0331,Billing,Resolved,2025-01-02,2025-01-03
T01695,C0345,Technical,Resolved,2025-06-28,2025-07-06
T01696,C0391,Login,Resolved,2025-06-16,2025-06-18
T01697,C0276,Billing,Open,2025-06-21,
T01698,C0228,Billing,Resolved,2025-04-07,2025-04-17
T01699,C0184,Login,Resolved,2025-06-28,2025-06-29
T01700,C0064,Login,Resolved,2025-02-19,2025-02-27
T01701,C0005,Technical,Open,2025-03-13,
T01702,C0349,Payment,Resolved,2025-06-07,2025-06-12
T01703,C0414,Technical,Resolved,2025-05-07,2025-05-13
T01704,C0019,Payment,Resolved,2025-06-30,2025-07-10
T01705,C0108,Billing,Resolved,2025-06-13,2025-06-20
T01706,C0057,Payment,Resolved,2025-05-07,2025-05-10
T01707,C0283,Technical,Resolved,2025-05-25,2025-06-04
T01708,C0290,Technical,Resolved,2025-02-02,2025-02-04
T01709,C0066,Payment,Pending,2025-02-28,
T01710,C0452,Account,Open,2025-03-12,
T01711,C0099,Billing,Pending,2025-06-27,
T01712,C0348,Account,Resolved,2025-06-24,2025-07-03
T01713,C0453,Login,Resolved,2025-04-20,2025-04-21
T01714,C0438,Payment,Resolved,2025-04-15,2025-04-20
T01715,C0063,Account,Resolved,2025-04-03,2025-04-12
T01716,C0389,Billing,Open,2025-02-27,
T01717,C0025,Payment,Pending,2025-05-17,
T01718,C0230,Payment,Resolved,2025-02-19,2025-02-25
T01719,C0042,Account,Open,2025-02-27,
T01720,C0354,Login,Pending,2025-03-05,
T01721,C0101,Technical,Resolved,2025-01-17,2025-01-19
T01722,C0015,Login,Resolved,2025-01-07,2025-01-17
T01723,C0409,Payment,Open,2025-03-05,
T01724,C0056,Login,Resolved,2025-03-29,2025-03-30
T01725,C0421,Payment,Resolved,2025-03-02,2025-03-04
T01726,C0398,Account,Resolved,2025-01-25,2025-02-02
T01727,C0297,Billing,Resolved,2025-01-16,2025-01-17
T01728,C0194,Payment,Open,2025-06-27,
T01729,C0034,Technical,Resolved,2025-04-24,2025-04-25
T01730,C0155,Account,Resolved,2025-01-17,2025-01-19
T01731,C0347,Billing,Resolved,2025-03-17,2025-03-24
T01732,C0206,Billing,Resolved,2025-04-16,2025-04-20
T01733,C0443,Account,Open,2025-06-09,
T01734,C0006,Login,Resolved,2025-04-20,2025-04-30
T01735,C0318,Billing,Resolved,2025-06-22,2025-06-23
T01736,C0233,Account,Resolved,2025-02-19,2025-02-21
T01737,C0053,Billing,Resolved,2025-01-18,2025-01-28
T01738,C0405,Technical,Pending,2025-02-02,
T01739,C0327,Account,Resolved,2025-04-18,2025-04-26
T01740,C0372,Account,Resolved,2025-03-04,2025-03-07
T01741,C0409,Billing,Resolved,2025-03-21,2025-03-31
T01742,C0224,Account,Pending,2025-04-02,
T01743,C0160,Account,Open,2025-02-07,
T01744,C0076,Login,Resolved,2025-03-29,2025-04-03
T01745,C0189,Billing,Resolved,2025-06-18,2025-06-21
T01746,C0030,Technical,Resolved,2025-05-24,2025-05-25
T01747,C0217,Payment,Resolved,2025-02-21,2025-02-25
T01748,C0403,Billing,Resolved,2025-06-20,2025-06-28
T01749,C0356,Login,Resolved,2025-03-26,2025-04-05
T01750,C0290,Payment,Resolved,2025-04-18,2025-04-24
T01751,C0084,Billing,Resolved,2025-01-11,2025-01-19
T01752,C0113,Billing,Resolved,2025-06-27,2025-07-01
T01753,C0239,Account,Resolved,2025-05-04,2025-05-10
T01754,C0414,Login,Resolved,2025-02-17,2025-02-18
T01755,C0186,Billing,Resolved,2025-01-08,2025-01-17
T01756,C0059,Technical,Resolved,2025-02-19,2025-03-01
T01757,C0468,Payment,Resolved,2025-01-08,2025-01-12
T01758,C0102,Payment,Resolved,2025-03-09,2025-03-12
T01759,C0174,Account,Resolved,2025-02-20,2025-02-21
T01760,C0091,Payment,Pending,2025-01-06,
T01761,C0426,Technical,Resolved,2025-01-29,2025-02-04
T01762,C0480,Technical,Resolved,2025-03-03,2025-03-09
T01763,C0415,Payment,Resolved,2025-05-15,2025-05-25
T01764,C0452,Login,Open,2025-01-17,
T01765,C0061,Technical,Open,2025-02-03,
T01766,C0407,Technical,Resolved,2025-04-07,2025-04-13
T01767,C0163,Account,Resolved,2025-06-12,2025-06-16
T01768,C0472,Billing,Open,2025-05-31,
T01769,C0097,Account,Resolved,2025-02-08,2025-02-14
T01770,C0127,Billing,Resolved,2025-03-13,2025-03-16
T01771,C0436,Account,Pending,2025-05-06,
T01772,C0108,Billing,Open,2025-06-19,
T01773,C0315,Billing,Resolved,2025-04-10,2025-04-19
T01774,C0192,Login,Resolved,2025-02-15,2025-02-21
T01775,C0365,Payment,Resolved,2025-05-04,2025-05-12
T01776,C0243,Payment,Resolved,2025-06-13,2025-06-23
T01777,C0333,Billing,Resolved,2025-02-21,2025-03-01
T01778,C0442,Technical,Resolved,2025-03-20,2025-03-27
T01779,C0456,Login,Resolved,2025-04-06,2025-04-11
T01780,C0282,Billing,Resolved,2025-01-22,2025-01-27
T01781,C0228,Account,Resolved,2025-05-30,2025-05-31
T01782,C0239,Account,Resolved,2025-04-20,2025-04-28
T01783,C0240,Login,Resolved,2025-05-08,2025-05-14
T01784,C0140,Login,Resolved,2025-04-24,2025-04-28
T01785,C0136,Billing,Resolved,2025-01-22,2025-01-27
T01786,C0432,Account,Resolved,2025-06-14,2025-06-16
T01787,C0403,Payment,Pending,2025-01-26,
T01788,C0061,Billing,Resolved,2025-05-20,2025-05-24
T01789,C0171,Technical,Resolved,2025-03-06,2025-03-11
T01790,C0382,Payment,Resolved,2025-06-04,2025-06-07
T01791,C0438,Account,Pending,2025-01-03,
T01792,C0395,Payment,Resolved,2025-03-30,2025-04-06
T01793,C0485,Login,Open,2025-06-17,
T01794,C0007,Login,Resolved,2025-02-08,2025-02-15
T01795,C0117,Technical,Open,2025-02-23,
T01796,C0243,Technical,Resolved,2025-05-22,2025-05-30
T01797,C0370,Login,Resolved,2025-01-22,2025-01-28
T01798,C0434,Technical,Resolved,2025-06-28,2025-07-05
T01799,C0108,Login,Resolved,2025-05-23,2025-05-24
T01800,C0192,Technical,Resolved,2025-02-02,2025-02-07
T01801,C0483,Billing,Resolved,2025-06-18,2025-06-24
T01802,C0174,Technical,Resolved,2025-06-25,2025-07-02
T01803,C0391,Account,Resolved,2025-05-31,2025-06-01
T01804,C0291,Billing,Pending,2025-02-09,
T01805,C0488,Payment,Resolved,2025-06-04,2025-06-14
T01806,C0294,Login,Pending,2025-02-22,
T01807,C0486,Login,Resolved,2025-04-09,2025-04-13
T01808,C0244,Billing,Resolved,2025-04-26,2025-05-01
T01809,C0048,Technical,Resolved,2025-05-22,2025-05-25
T01810,C0017,Account,Resolved,2025-02-17,2025-02-21
T01811,C0036,Login,Resolved,2025-03-01,2025-03-06
T01812,C0338,Account,Resolved,2025-01-15,2025-01-21
T01813,C0266,Billing,Resolved,2025-04-16,2025-04-23
T01814,C0081,Billing,Resolved,2025-04-18,2025-04-26
T01815,C0381,Billing,Resolved,2025-02-22,2025-02-25
T01816,C0446,Technical,Resolved,2025-06-20,2025-06-28
T01817,C0082,Account,Resolved,2025-03-21,2025-03-31
T01818,C0104,Account,Open,2025-04-28,
T01819,C0142,Technical,Resolved,2025-02-06,2025-02-14
T01820,C0033,Login,Resolved,2025-03-05,2025-03-14
T01821,C0169,Account,Open,2025-04-28,
T01822,C0237,Account,Resolved,2025-01-24,2025-01-29
T01823,C0331,Login,Resolved,2025-03-18,2025-03-25
T01824,C0314,Technical,Resolved,2025-02-15,2025-02-25
T01825,C0376,Login,Resolved,2025-06-18,2025-06-21
T01826,C0358,Account,Resolved,2025-06-28,2025-06-29
T01827,C0123,Technical,Resolved,2025-06-10,2025-06-19
T01828,C0150,Billing,Resolved,2025-02-25,2025-03-05
T01829,C0211,Account,Resolved,2025-04-05,2025-04-07
T01830,C0387,Billing,Resolved,2025-03-25,2025-04-01
T01831,C0231,Technical,Resolved,2025-05-10,2025-05-11
T01832,C0237,Billing,Resolved,2025-06-27,2025-07-05
T01833,C0196,Payment,Open,2025-02-19,
T01834,C0204,Billing,Resolved,2025-01-30,2025-02-02
T01835,C0168,Login,Resolved,2025-01-18,2025-01-20
T01836,C0281,Technical,Open,2025-04-23,
T01837,C0072,Login,Open,2025-02-11,
T01838,C0088,Billing,Resolved,2025-02-15,2025-02-20
T01839,C0064,Account,Open,2025-02-13,
T01840,C0040,Billing,Resolved,2025-02-09,2025-02-17
T01841,C0184,Technical,Resolved,2025-01-09,2025-01-18
T01842,C0111,Login,Resolved,2025-06-12,2025-06-21
T01843,C0329,Billing,Resolved,2025-03-20,2025-03-28
T01844,C0027,Account,Resolved,2025-04-07,2025-04-11
T01845,C0476,Technical,Resolved,2025-03-03,2025-03-07
T01846,C0047,Billing,Resolved,2025-01-04,2025-01-10
T01847,C0421,Technical,Resolved,2025-01-17,2025-01-21
T01848,C0491,Billing,Open,2025-06-20,
T01849,C0086,Technical,Resolved,2025-05-12,2025-05-14
T01850,C0418,Payment,Resolved,2025-06-10,2025-06-14
T01851,C0320,Technical,Pending,2025-04-12,
T01852,C0481,Login,Resolved,2025-02-24,2025-02-26
T01853,C0183,Payment,Resolved,2025-04-13,2025-04-19
T01854,C0007,Login,Resolved,2025-02-26,2025-02-28
T01855,C0337,Payment,Resolved,2025-04-05,2025-04-06
T01856,C0035,Technical,Resolved,2025-06-03,2025-06-11
T01857,C0053,Account,Open,2025-05-26,
T01858,C0088,Payment,Pending,2025-06-03,
T01859,C0167,Login,Resolved,2025-06-27,2025-06-30
T01860,C0171,Technical,Resolved,2025-06-26,2025-07-02
T01861,C0436,Login,Resolved,2025-01-05,2025-01-15
T01862,C0467,Account,Resolved,2025-05-11,2025-05-15
T01863,C0258,Account,Open,2025-01-04,
T01864,C0120,Billing,Resolved,2025-02-01,2025-02-06
T01865,C0122,Login,Open,2025-06-08,
T01866,C0041,Billing,Resolved,2025-05-08,2025-05-13
T01867,C0104,Technical,Resolved,2025-06-14,2025-06-15
T01868,C0122,Account,Pending,2025-04-24,
T01869,C0379,Payment,Resolved,2025-03-23,2025-03-24
T01870,C0267,Login,Resolved,2025-03-15,2025-03-16
T01871,C0118,Payment,Resolved,2025-02-22,2025-03-03
T01872,C0028,Technical,Open,2025-06-28,
T01873,C0369,Technical,Resolved,2025-04-08,2025-04-17
T01874,C0165,Technical,Resolved,2025-01-02,2025-01-04
T01875,C0446,Login,Resolved,2025-02-19,2025-02-20
T01876,C0325,Technical,Pending,2025-02-02,
T01877,C0047,Technical,Resolved,2025-02-22,2025-02-26
T01878,C0260,Billing,Resolved,2025-04-30,2025-05-05
T01879,C0085,Technical,Resolved,2025-02-15,2025-02-25
T01880,C0128,Payment,Resolved,2025-04-25,2025-04-29
T01881,C0140,Login,Resolved,2025-04-03,2025-04-10
T01882,C0194,Technical,Resolved,2025-04-19,2025-04-28
T01883,C0313,Login,Open,2025-05-04,
T01884,C0011,Login,Resolved,2025-01-22,2025-01-27
T01885,C0305,Account,Resolved,2025-02-14,2025-02-19
T01886,C0195,Login,Resolved,2025-03-14,2025-03-21
T01887,C0288,Account,Resolved,2025-03-27,2025-03-30
T01888,C0367,Login,Resolved,2025-02-18,2025-02-19
T01889,C0007,Account,Open,2025-04-06,
T01890,C0252,Login,Pending,2025-04-12,
T01891,C0497,Payment,Resolved,2025-03-20,2025-03-30
T01892,C0037,Login,Open,2025-02-01,
T01893,C0198,Account,Resolved,2025-04-22,2025-04-27
T01894,C0395,Payment,Resolved,2025-05-06,2025-05-12
T01895,C0357,Billing,Resolved,2025-04-19,2025-04-23
T01896,C0125,Login,Resolved,2025-04-03,2025-04-04
T01897,C0358,Technical,Resolved,2025-04-27,2025-04-30
T01898,C0131,Technical,Resolved,2025-06-19,2025-06-22
T01899,C0007,Billing,Open,2025-06-14,
T01900,C0365,Login,Resolved,2025-05-31,2025-06-02
T01901,C0266,Technical,Open,2025-02-12,
T01902,C0425,Login,Resolved,2025-03-19,2025-03-28
T01903,C0496,Account,Resolved,2025-04-08,2025-04-18
T01904,C0158,Login,Open,2025-01-23,
T01905,C0056,Account,Open,2025-03-30,
T01906,C0417,Technical,Resolved,2025-02-23,2025-03-02
T01907,C0358,Payment,Resolved,2025-02-13,2025-02-21
T01908,C0001,Billing,Resolved,2025-06-28,2025-07-05
T01909,C0269,Login,Resolved,2025-04-21,2025-04-24
T01910,C0091,Payment,Resolved,2025-02-04,2025-02-08
T01911,C0250,Technical,Resolved,2025-01-29,2025-02-06
T01912,C0291,Technical,Resolved,2025-01-16,2025-01-19
T01913,C0415,Technical,Resolved,2025-04-15,2025-04-23
T01914,C0321,Account,Resolved,2025-06-12,2025-06-15
T01915,C0041,Payment,Resolved,2025-02-01,2025-02-06
T01916,C0033,Payment,Resolved,2025-03-02,2025-03-10
T01917,C0249,Billing,Resolved,2025-03-10,2025-03-11
T01918,C0341,Account,Open,2025-01-11,
T01919,C0050,Technical,Resolved,2025-01-02,2025-01-09
T01920,C0309,Account,Pending,2025-03-10,
T01921,C0478,Login,Resolved,2025-03-28,2025-04-07
T01922,C0220,Payment,Resolved,2025-03-29,2025-04-04
T01923,C0419,Technical,Pending,2025-06-20,
T01924,C0205,Login,Resolved,2025-04-02,2025-04-08
T01925,C0413,Billing,Resolved,2025-06-28,2025-07-05
T01926,C0372,Technical,Resolved,2025-02-01,2025-02-10
T01927,C0144,Technical,Resolved,2025-06-08,2025-06-16
T01928,C0264,Login,Resolved,2025-01-01,2025-01-07
T01929,C0009,Payment,Open,2025-03-25,
T01930,C0348,Login,Resolved,2025-05-05,2025-05-12
T01931,C0379,Account,Open,2025-03-31,
T01932,C0220,Login,Pending,2025-06-29,
T01933,C0464,Billing,Open,2025-03-17,
T01934,C0311,Technical,Open,2025-05-14,
T01935,C0449,Account,Open,2025-05-10,
T01936,C0017,Technical,Resolved,2025-01-23,2025-01-28
T01937,C0427,Account,Pending,2025-04-30,
T01938,C0087,Login,Pending,2025-05-04,
T01939,C0340,Account,Resolved,2025-02-24,2025-02-27
T01940,C0386,Billing,Resolved,2025-01-08,2025-01-11
T01941,C0476,Payment,Pending,2025-03-13,
T01942,C0113,Payment,Resolved,2025-06-21,2025-06-23
T01943,C0341,Technical,Pending,2025-06-12,
T01944,C0372,Login,Resolved,2025-06-27,2025-07-03
T01945,C0447,Technical,Pending,2025-06-03,
T01946,C0034,Payment,Resolved,2025-04-08,2025-04-17
T01947,C0495,Login,Open,2025-02-27,
T01948,C0133,Billing,Resolved,2025-01-29,2025-01-31
T01949,C0175,Account,Pending,2025-01-30,
T01950,C0294,Payment,Resolved,2025-03-22,2025-03-29
T01951,C0296,Billing,Resolved,2025-06-01,2025-06-10
T01952,C0098,Login,Pending,2025-03-23,
T01953,C0395,Payment,Open,2025-02-02,
T01954,C0267,Account,Resolved,2025-01-28,2025-02-04
T01955,C0005,Account,Open,2025-03-22,
T01956,C0075,Payment,Open,2025-05-08,
T01957,C0349,Login,Resolved,2025-03-14,2025-03-17
T01958,C0383,Billing,Resolved,2025-03-21,2025-03-30
T01959,C0353,Billing,Resolved,2025-06-30,2025-07-10
T01960,C0245,Technical,Resolved,2025-06-30,2025-07-07
T01961,C0031,Payment,Resolved,2025-02-23,2025-02-27
T01962,C0359,Billing,Pending,2025-02-15,
T01963,C0439,Login,Open,2025-03-18,
T01964,C0418,Technical,Pending,2025-05-21,
T01965,C0201,Payment,Resolved,2025-05-02,2025-05-08
T01966,C0388,Login,Resolved,2025-05-16,2025-05-21
T01967,C0145,Technical,Open,2025-05-21,
T01968,C0202,Billing,Resolved,2025-05-29,2025-05-30
T01969,C0436,Payment,Resolved,2025-02-11,2025-02-21
T01970,C0071,Login,Resolved,2025-03-16,2025-03-19
T01971,C0108,Technical,Open,2025-02-20,
T01972,C0377,Billing,Resolved,2025-05-28,2025-05-30
T01973,C0348,Technical,Resolved,2025-04-20,2025-04-23
T01974,C0475,Billing,Resolved,2025-05-02,2025-05-05
T01975,C0484,Billing,Resolved,2025-05-12,2025-05-18
T01976,C0304,Login,Pending,2025-06-10,
